Timestamps,ICT,"U06, U06A, U05B",OBS,"U05, U04, U04B, GEO",TEG,LIB,MEK,SOC,S01,D04,air temperature,Atm pressure mm of mercury,Relative humidity (%),is_weekend
02.03.2023 01:00,132.7,107.0,7.023,101.4,3,34.5,11.2,67.39999999999999,4.5,13.2,0.36170212765957444,0.9780927835051546,0.93,0
02.03.2023 02:00,129.7,104.4,7.141,101.5,4,36.4,11.5,66.2,4.4,11.4,0.3404255319148936,0.9780927835051546,1.0,0
02.03.2023 03:00,127.2,101.5,7.093,101.8,4,34.90000000000001,11.2,66.10000000000001,4.6,10.3,0.36170212765957444,0.9770618556701032,0.93,0
02.03.2023 04:00,126.5,99.7,7.016,106.3,4,36.1,11.4,66.3,4.7,10.4,0.36170212765957444,0.9770618556701032,0.93,0
02.03.2023 05:00,127.8,103.9,7.26,108.7,4,38.3,12.1,72.5,4.5,10.5,0.36170212765957444,0.9760309278350515,0.93,0
02.03.2023 06:00,150.3,108.9,6.972,130.5,4,50.3,13.9,103.3,4.7,14.2,0.3829787234042553,0.9751288659793815,0.87,0
02.03.2023 07:00,205.1,123.6,7.253,127.3,4,96.7,15.5,149.2,13.0,14.7,0.3829787234042553,0.9751288659793815,0.87,0
02.03.2023 08:00,190.0,144.8,7.201,151.5,5,134.2,25.4,162.8,16.5,13.1,0.3829787234042553,0.9740979381443299,0.81,0
02.03.2023 09:00,199.8,160.1,7.099,171.5,4,147.6,29.2,178.2,18.3,10.1,0.3829787234042553,0.9740979381443299,0.81,0
02.03.2023 10:00,207.9,187.5,7.018,181.9,4,143.2,30.8,184.3,23.8,8.1,0.3829787234042553,0.9731958762886599,0.81,0
02.03.2023 11:00,211.4,190.2,6.779,193.8,5,146.0,33.1,170.3,18.1,6.9,0.40425531914893614,0.9733247422680411,0.7000000000000001,0
02.03.2023 12:00,211.4,192.8,6.845000000000001,191.4,16,146.9,33.6,185.9,22.3,7.1,0.40425531914893614,0.9722938144329897,0.7000000000000001,0
02.03.2023 13:00,210.9,203.0,6.829000000000001,182.4,17,154.7,33.9,172.6,16.7,9.4,0.425531914893617,0.9716494845360825,0.65,0
02.03.2023 14:00,204.7,195.8,6.771,173.3,17,146.6,30.9,160.7,25.7,9.0,0.425531914893617,0.9716494845360825,0.61,0
02.03.2023 15:00,206.0,202.5,6.756,167.2,6,139.3,30.5,159.2,18.6,10.6,0.425531914893617,0.9706185567010309,0.61,0
02.03.2023 16:00,200.6,192.8,6.843,160.8,5,136.2,26.6,158.7,36.4,17.8,0.40425531914893614,0.9686855670103093,0.65,0
02.03.2023 17:00,198.6,170.1,7.22,155.0,3,127.1,24.9,143.3,49.1,19.7,0.40425531914893614,0.9686855670103093,0.6,0
02.03.2023 18:00,191.3,161.6,7.372,141.2,5,115.4,22.7,133.7,50.1,27.8,0.40425531914893614,0.9676546391752577,0.56,0
02.03.2023 19:00,171.9,156.1,7.661,125.6,4,105.9,20.5,122.3,48.6,28.7,0.40425531914893614,0.9676546391752577,0.6,0
02.03.2023 20:00,137.4,139.2,7.328,115.5,5,95.6,19.0,104.7,37.1,28.5,0.40425531914893614,0.9676546391752577,0.65,0
02.03.2023 21:00,133.8,134.3,7.326000000000001,112.6,4,81.39999999999999,18.6,90.7,21.6,26.5,0.40425531914893614,0.9676546391752577,0.7000000000000001,0
02.03.2023 22:00,130.2,135.2,7.390000000000001,112.0,4,77.7,15.8,73.6,4.7,17.8,0.40425531914893614,0.9676546391752577,0.7000000000000001,0
02.03.2023 23:00,126.8,119.1,7.182,102.6,4,39.4,13.7,66.3,4.6,15.3,0.40425531914893614,0.9667525773195876,0.7000000000000001,0
03.03.2023 00:00,126.1,114.7,7.063000000000001,100.4,4,36.5,13.6,67.3,4.5,13.0,0.3829787234042553,0.9667525773195876,0.75,0
03.03.2023 01:00,126.9,112.8,6.914000000000001,100.4,4,37.7,12.6,66.9,4.6,11.3,0.3829787234042553,0.9667525773195876,0.81,0
03.03.2023 02:00,126.8,111.9,6.786,100.2,4,35.9,12.6,65.9,4.4,11.1,0.3829787234042553,0.9667525773195876,0.75,0
03.03.2023 03:00,122.7,109.4,7.087000000000001,100.9,4,36.8,12.1,66.3,4.7,10.2,0.3829787234042553,0.965721649484536,0.75,0
03.03.2023 04:00,121.8,107.5,6.818000000000001,106.3,3,35.9,11.1,65.4,4.4,10.2,0.36170212765957444,0.965721649484536,0.87,0
03.03.2023 05:00,126.2,111.6,6.892,107.6,5,37.90000000000001,11.4,74.6,4.5,10.4,0.36170212765957444,0.965721649484536,0.93,0
03.03.2023 06:00,166.1,113.3,6.868,129.7,4,49.1,12.9,103.5,5.7,11.1,0.36170212765957444,0.965721649484536,0.87,0
03.03.2023 07:00,200.8,130.9,6.864,128.6,4,97.4,14.7,151.7,13.5,14.4,0.36170212765957444,0.965721649484536,0.87,0
03.03.2023 08:00,186.2,152.9,6.783,148.9,4,132.4,20.5,154.0,15.7,11.2,0.36170212765957444,0.965721649484536,0.81,0
03.03.2023 09:00,192.8,176.1,6.85,168.9,5,148.0,20.1,161.3,19.5,10.4,0.36170212765957444,0.9667525773195876,0.81,0
03.03.2023 10:00,201.1,192.3,6.709,180.5,5,143.7,21.9,166.9,27.4,7.0,0.36170212765957444,0.9667525773195876,0.81,0
03.03.2023 11:00,201.9,210.5,6.452999999999999,187.0,5,143.3,25.4,162.7,19.1,5.9,0.3829787234042553,0.9667525773195876,0.75,0
03.03.2023 12:00,201.7,198.2,6.624,185.3,4,147.9,24.7,170.1,24.7,7.0,0.3829787234042553,0.965721649484536,0.7000000000000001,0
03.03.2023 13:00,205.6,210.7,6.43,185.4,4,152.4,25.4,171.4,19.2,10.7,0.40425531914893614,0.9646907216494846,0.65,0
03.03.2023 14:00,204.9,208.9,6.965999999999999,177.7,4,149.5,23.3,169.5,23.8,10.5,0.40425531914893614,0.9637886597938143,0.7000000000000001,0
03.03.2023 15:00,204.6,189.5,7.096,176.8,4,142.3,24.2,167.8,19.8,12.8,0.40425531914893614,0.9627577319587629,0.7000000000000001,0
03.03.2023 16:00,199.3,170.8,7.105,168.5,5,134.7,19.1,158.9,28.9,13.7,0.3829787234042553,0.9618556701030927,0.75,0
03.03.2023 17:00,194.2,152.0,7.081,155.7,4,124.3,16.8,147.4,43.8,18.4,0.3829787234042553,0.9608247422680413,0.75,0
03.03.2023 18:00,186.5,145.5,6.914999999999999,138.2,4,116.3,14.4,152.5,39.3,23.7,0.3829787234042553,0.9588917525773196,0.75,0
03.03.2023 19:00,196.2,138.3,6.73,123.7,4,106.7,14.0,130.8,39.5,22.3,0.3404255319148936,0.957860824742268,0.93,0
03.03.2023 20:00,161.5,128.4,6.698,113.4,4,99.7,11.9,113.5,24.9,19.9,0.3404255319148936,0.9559278350515463,1.0,0
03.03.2023 21:00,133.1,130.7,6.930000000000001,109.4,5,82.7,11.5,90.9,14.3,20.2,0.36170212765957444,0.9548969072164948,0.93,0
03.03.2023 22:00,127.1,126.3,6.793,108.9,4,80.1,11.3,73.0,4.6,15.7,0.36170212765957444,0.9529639175257731,0.87,0
03.03.2023 23:00,124.6,117.3,6.834,102.1,3,41.0,11.2,71.0,4.8,13.7,0.36170212765957444,0.9519329896907217,0.87,0
04.03.2023 00:00,139.5,113.3,6.633999999999999,102.0,4,38.9,11.0,69.9,4.7,12.8,0.3404255319148936,0.9503865979381443,1.0,1
04.03.2023 01:00,149.7,112.1,6.362,100.1,3,39.5,11.3,69.8,4.6,12.8,0.3404255319148936,0.9483247422680412,1.0,1
04.03.2023 02:00,148.6,107.1,6.562,100.8,4,39.6,11.3,69.60000000000001,4.8,10.9,0.3404255319148936,0.9474226804123712,1.0,1
04.03.2023 03:00,123.7,105.6,6.431,99.2,3,39.40000000000001,11.0,69.3,4.7,10.7,0.3404255319148936,0.9474226804123712,1.0,1
04.03.2023 04:00,121.6,105.6,6.446000000000001,106.0,4,38.2,11.1,70.0,4.7,10.5,0.3404255319148936,0.9474226804123712,1.0,1
04.03.2023 05:00,122.4,105.9,6.584000000000001,106.2,3,39.3,11.3,70.7,4.6,11.0,0.3404255319148936,0.9474226804123712,0.93,1
04.03.2023 06:00,120.6,108.1,6.41,121.4,4,39.9,11.1,70.4,4.7,11.1,0.3404255319148936,0.9474226804123712,1.0,1
04.03.2023 07:00,124.8,106.6,6.667000000000001,101.7,5,43.40000000000001,13.0,72.3,5.0,10.8,0.3404255319148936,0.9483247422680412,0.93,1
04.03.2023 08:00,155.7,107.0,6.413,104.9,4,45.0,16.9,79.5,8.0,13.8,0.3404255319148936,0.9483247422680412,0.93,1
04.03.2023 09:00,138.3,107.7,6.417,103.6,4,44.3,18.6,97.2,10.2,16.3,0.3404255319148936,0.9493556701030929,0.93,1
04.03.2023 10:00,141.4,106.6,6.644,104.1,4,94.7,16.8,101.5,13.0,19.2,0.3404255319148936,0.9503865979381443,0.93,1
04.03.2023 11:00,139.1,106.6,6.449,103.2,4,102.7,19.5,129.0,13.6,18.3,0.3404255319148936,0.9512886597938145,0.93,1
04.03.2023 12:00,141.6,110.6,6.448,105.2,4,104.5,18.2,115.6,24.6,26.4,0.3404255319148936,0.9519329896907217,0.93,1
04.03.2023 13:00,168.4,113.5,6.614,104.7,4,103.1,19.8,112.4,25.4,24.3,0.3191489361702128,0.9529639175257731,0.93,1
04.03.2023 14:00,168.5,115.2,6.527,106.8,4,103.3,14.2,99.5,27.4,24.3,0.3404255319148936,0.9539948453608247,0.87,1
04.03.2023 15:00,143.7,115.7,6.513,104.6,4,104.5,13.8,93.5,26.1,21.9,0.3404255319148936,0.9539948453608247,0.87,1
04.03.2023 16:00,142.9,118.1,6.696,104.4,5,103.8,14.5,91.3,24.8,18.5,0.3404255319148936,0.9548969072164948,0.93,1
04.03.2023 17:00,139.1,118.5,6.826000000000001,103.6,4,102.6,13.8,77.8,33.2,20.4,0.3404255319148936,0.9559278350515463,0.87,1
04.03.2023 18:00,127.2,119.0,7.051,102.0,4,74.9,14.1,76.4,29.5,27.5,0.3404255319148936,0.956958762886598,0.8,1
04.03.2023 19:00,126.1,114.1,6.982,103.5,4,41.5,13.5,75.7,28.1,25.2,0.3404255319148936,0.956958762886598,0.87,1
04.03.2023 20:00,150.8,114.6,6.947,99.9,4,40.8,12.1,71.0,22.8,26.6,0.3191489361702128,0.956958762886598,0.93,1
04.03.2023 21:00,124.1,113.7,7.047000000000001,102.6,4,41.6,12.1,71.3,11.6,25.4,0.3191489361702128,0.957860824742268,0.86,1
04.03.2023 22:00,121.4,110.9,6.766,101.8,5,38.8,11.8,70.9,4.7,22.6,0.3191489361702128,0.957860824742268,0.86,1
04.03.2023 23:00,125.4,109.2,7.058000000000001,98.3,4,36.90000000000001,11.8,69.5,4.6,18.2,0.3191489361702128,0.957860824742268,0.86,1
05.03.2023 00:00,151.5,107.7,6.601,97.1,3,37.3,11.4,68.8,4.5,16.2,0.2978723404255319,0.9577319587628866,1.0,1
05.03.2023 01:00,138.6,105.7,6.469,98.4,4,36.5,11.5,69.7,4.7,14.4,0.3191489361702128,0.957860824742268,0.86,1
05.03.2023 02:00,122.9,106.1,6.546,98.6,4,37.3,11.3,69.39999999999999,4.7,12.0,0.2978723404255319,0.9577319587628866,0.86,1
05.03.2023 03:00,119.3,103.8,6.491,98.1,3,35.7,11.3,69.0,4.5,11.1,0.2978723404255319,0.9577319587628866,0.86,1
05.03.2023 04:00,121.2,104.6,6.576000000000001,104.2,4,37.5,11.4,69.2,4.6,10.8,0.2978723404255319,0.9568298969072164,0.86,1
05.03.2023 05:00,127.9,104.8,6.474,103.8,4,37.0,11.6,69.39999999999999,4.7,10.2,0.2978723404255319,0.9568298969072164,0.86,1
05.03.2023 06:00,146.9,104.7,6.567,119.7,3,37.1,11.5,70.10000000000001,4.5,9.9,0.2978723404255319,0.9568298969072164,0.86,1
05.03.2023 07:00,132.4,104.4,6.61,100.8,4,41.0,12.7,71.2,5.1,10.0,0.2978723404255319,0.9568298969072164,0.86,1
05.03.2023 08:00,126.8,104.1,6.456,98.8,4,39.7,12.7,70.7,7.9,14.6,0.2978723404255319,0.9568298969072164,0.93,1
05.03.2023 09:00,133.1,107.3,6.552,99.6,4,39.3,12.9,73.6,16.5,16.3,0.2978723404255319,0.9568298969072164,0.93,1
05.03.2023 10:00,134.3,109.1,6.619,100.6,4,40.3,12.5,77.5,17.3,18.2,0.2978723404255319,0.9577319587628866,0.93,1
05.03.2023 11:00,136.2,108.3,6.614,101.6,4,38.4,13.9,81.2,20.2,20.0,0.2978723404255319,0.9577319587628866,0.93,1
05.03.2023 12:00,135.1,111.3,6.385999999999999,99.7,4,39.6,13.5,92.2,25.4,20.9,0.3191489361702128,0.957860824742268,0.8,1
05.03.2023 13:00,135.1,112.8,6.611,106.1,4,42.00000000000001,14.0,87.7,31.5,24.5,0.2978723404255319,0.9577319587628866,0.86,1
05.03.2023 14:00,138.8,114.2,6.51,106.8,4,39.3,13.6,82.7,30.5,22.7,0.2978723404255319,0.9577319587628866,0.86,1
05.03.2023 15:00,165.6,113.5,6.54,109.6,6,41.8,13.5,91.1,27.0,21.2,0.2978723404255319,0.9577319587628866,0.86,1
05.03.2023 16:00,146.0,114.3,6.6,108.0,5,41.1,15.5,85.2,32.4,21.1,0.2978723404255319,0.9577319587628866,0.86,1
05.03.2023 17:00,138.7,115.6,6.766,109.6,5,41.9,15.1,80.1,30.2,29.1,0.2765957446808511,0.9577319587628866,0.86,1
05.03.2023 18:00,132.3,114.2,7.002,107.3,5,40.2,14.8,74.60000000000001,32.5,26.5,0.23404255319148937,0.9577319587628866,0.93,1
05.03.2023 19:00,129.6,116.0,6.967000000000001,101.8,5,42.8,14.0,73.7,31.9,31.4,0.2127659574468085,0.9577319587628866,0.93,1
05.03.2023 20:00,129.6,115.9,6.939,98.4,5,39.90000000000001,13.4,70.7,10.3,24.6,0.2127659574468085,0.9577319587628866,1.0,1
05.03.2023 21:00,128.1,114.8,7.122000000000001,99.0,5,40.7,18.5,73.4,4.5,23.6,0.23404255319148937,0.9568298969072164,0.93,1
05.03.2023 22:00,126.2,113.0,6.921,98.8,5,38.1,14.5,71.7,4.4,20.1,0.23404255319148937,0.9568298969072164,0.93,1
05.03.2023 23:00,126.0,111.7,7.008,96.3,5,36.2,12.4,68.9,4.5,16.4,0.23404255319148937,0.9568298969072164,0.93,1
06.03.2023 00:00,123.3,109.2,6.635000000000001,96.3,4,36.2,11.5,69.1,4.5,13.3,0.23404255319148937,0.9568298969072164,0.93,0
06.03.2023 01:00,123.2,106.6,6.621,96.6,5,36.5,11.7,69.10000000000001,4.4,12.2,0.2127659574468085,0.955798969072165,1.0,0
06.03.2023 02:00,126.9,108.5,6.613,96.7,4,36.90000000000001,11.5,67.5,4.4,13.1,0.19148936170212766,0.955798969072165,0.93,0
06.03.2023 03:00,146.7,105.6,6.646,96.4,5,35.7,11.5,71.3,4.5,11.9,0.19148936170212766,0.955798969072165,1.0,0
06.03.2023 04:00,147.5,106.1,6.584,104.7,4,44.7,11.3,72.7,4.5,12.2,0.19148936170212766,0.9547680412371133,1.0,0
06.03.2023 05:00,141.3,115.3,6.656000000000001,111.1,5,56.7,14.6,95.3,4.3,12.5,0.2127659574468085,0.9547680412371133,0.93,0
06.03.2023 06:00,135.3,122.6,6.578,126.3,5,63.1,13.7,121.8,4.7,13.4,0.2127659574468085,0.9547680412371133,1.0,0
06.03.2023 07:00,191.3,144.0,6.658,123.2,6,96.2,19.1,133.3,13.0,13.8,0.2127659574468085,0.9547680412371133,0.93,0
06.03.2023 08:00,195.0,159.9,6.725,145.8,5,134.7,21.8,156.9,18.5,14.4,0.2127659574468085,0.9547680412371133,0.93,0
06.03.2023 09:00,194.7,172.0,6.606999999999999,168.5,5,149.3,25.0,175.5,16.8,17.3,0.23404255319148937,0.9547680412371133,0.93,0
06.03.2023 10:00,226.4,182.9,6.693,187.0,4,157.9,27.6,180.0,22.2,17.9,0.2553191489361702,0.9547680412371133,1.0,0
06.03.2023 11:00,211.6,187.6,6.864,192.7,4,147.9,29.2,187.8,19.2,20.5,0.2553191489361702,0.9547680412371133,0.93,0
06.03.2023 12:00,204.5,194.1,6.627999999999999,186.5,4,152.2,26.7,191.5,21.4,24.1,0.2978723404255319,0.9559278350515463,0.8,0
06.03.2023 13:00,205.0,200.9,6.988,185.6,6,159.7,26.4,186.2,15.8,22.6,0.2978723404255319,0.9559278350515463,0.8,0
06.03.2023 14:00,211.8,199.4,6.911,189.4,15,154.3,22.7,181.3,19.0,19.1,0.2978723404255319,0.9559278350515463,0.8,0
06.03.2023 15:00,212.4,196.2,7.09,187.8,17,147.9,22.7,179.5,18.5,17.1,0.2765957446808511,0.955798969072165,0.86,0
06.03.2023 16:00,211.0,200.1,6.975,178.7,14,139.7,22.3,171.1,41.8,18.1,0.2765957446808511,0.955798969072165,0.74,0
06.03.2023 17:00,223.1,170.6,7.13,164.9,4,129.4,23.4,155.3,39.9,23.6,0.2553191489361702,0.9568298969072164,0.8,0
06.03.2023 18:00,218.8,163.5,7.538,146.4,4,122.6,21.4,144.5,41.8,27.4,0.2553191489361702,0.9568298969072164,0.8,0
06.03.2023 19:00,179.6,154.7,7.326000000000001,135.1,4,107.8,20.2,129.9,41.5,31.2,0.2553191489361702,0.9568298969072164,0.8,0
06.03.2023 20:00,140.0,137.4,7.466,123.0,5,102.3,15.9,107.4,36.7,31.1,0.2553191489361702,0.9568298969072164,0.86,0
06.03.2023 21:00,132.2,131.3,7.398,120.3,4,83.69999999999999,19.3,86.89999999999999,17.7,25.9,0.2553191489361702,0.9568298969072164,0.86,0
06.03.2023 22:00,138.7,126.1,7.369000000000001,112.8,4,81.9,16.3,76.2,4.5,20.8,0.2553191489361702,0.9568298969072164,0.8,0
06.03.2023 23:00,130.2,116.9,7.552,106.4,4,42.50000000000001,11.7,74.0,4.4,18.6,0.2553191489361702,0.9577319587628866,0.74,0
07.03.2023 00:00,122.8,116.3,6.885,104.6,4,38.90000000000001,12.0,71.2,4.5,15.7,0.2553191489361702,0.9577319587628866,0.74,0
07.03.2023 01:00,124.7,112.2,7.049,104.3,3,39.5,11.6,71.1,4.5,12.9,0.23404255319148937,0.9577319587628866,0.74,0
07.03.2023 02:00,123.9,112.2,7.049,106.1,4,39.6,11.5,71.0,4.5,12.7,0.19148936170212766,0.9577319587628866,0.79,0
07.03.2023 03:00,120.7,111.4,6.927,105.0,4,37.7,11.6,70.8,4.5,11.7,0.14893617021276595,0.9576030927835052,0.93,0
07.03.2023 04:00,120.3,110.4,7.046,109.3,3,38.1,11.6,72.0,4.6,12.5,0.14893617021276595,0.9576030927835052,0.93,0
07.03.2023 05:00,120.2,114.9,6.986,112.4,5,39.5,13.1,73.2,4.4,11.6,0.14893617021276595,0.9576030927835052,0.93,0
07.03.2023 06:00,134.5,117.4,6.942,131.8,4,51.3,13.6,106.6,4.7,12.4,0.14893617021276595,0.9576030927835052,0.86,0
07.03.2023 07:00,174.9,144.5,7.124,126.8,5,94.6,16.2,142.2,11.7,15.2,0.1276595744680851,0.9576030927835052,0.92,0
07.03.2023 08:00,202.1,165.3,7.009,150.1,5,139.0,23.8,156.0,15.4,16.8,0.14893617021276595,0.9586340206185566,0.93,0
07.03.2023 09:00,225.9,193.3,7.050999999999999,170.9,5,150.9,29.0,178.7,12.9,16.2,0.14893617021276595,0.9586340206185566,0.93,0
07.03.2023 10:00,234.8,220.9,7.066,188.2,5,148.5,28.2,179.9,19.8,15.2,0.2127659574468085,0.9587628865979382,0.8,0
07.03.2023 11:00,223.8,228.7,6.869999999999999,184.5,4,149.5,29.8,172.9,16.2,15.6,0.23404255319148937,0.9587628865979382,0.8,0
07.03.2023 12:00,209.1,230.1,7.063,184.4,5,155.6,27.6,189.0,18.7,13.2,0.2553191489361702,0.9587628865979382,0.74,0
07.03.2023 13:00,210.6,225.7,6.908,186.9,5,155.8,27.9,192.1,13.0,12.0,0.2553191489361702,0.9577319587628866,0.8,0
07.03.2023 14:00,204.5,220.6,6.862,187.4,4,152.0,27.6,183.0,20.1,15.8,0.2765957446808511,0.9577319587628866,0.74,0
07.03.2023 15:00,208.0,220.8,7.101999999999999,179.7,5,151.1,26.6,179.7,23.2,13.3,0.2765957446808511,0.9577319587628866,0.74,0
07.03.2023 16:00,206.4,198.3,6.935,171.3,5,142.9,23.8,171.8,42.6,15.4,0.2765957446808511,0.9568298969072164,0.8,0
07.03.2023 17:00,201.5,175.3,7.265,164.4,6,131.9,20.5,157.6,41.7,20.6,0.2765957446808511,0.9568298969072164,0.8,0
07.03.2023 18:00,220.3,165.1,7.545,144.7,7,123.9,21.2,148.8,42.0,30.5,0.2553191489361702,0.955798969072165,0.86,0
07.03.2023 19:00,202.1,152.8,7.414,137.3,8,109.8,18.6,133.6,41.6,34.3,0.2553191489361702,0.955798969072165,0.86,0
07.03.2023 20:00,148.2,132.0,7.538,123.7,6,98.0,15.5,113.0,36.9,29.1,0.2553191489361702,0.9547680412371133,0.86,0
07.03.2023 21:00,131.8,125.2,7.566,118.4,5,84.2,17.3,92.1,20.7,26.2,0.2553191489361702,0.9538659793814434,0.86,0
07.03.2023 22:00,133.0,117.3,7.435,115.2,4,79.89999999999999,14.3,76.3,4.8,21.1,0.2553191489361702,0.9528350515463917,0.93,0
07.03.2023 23:00,153.0,111.0,7.540999999999999,106.5,5,41.10000000000001,12.6,69.8,4.4,17.9,0.2553191489361702,0.9518041237113403,0.93,0
08.03.2023 00:00,152.1,110.9,7.014,102.9,4,38.7,12.2,70.8,4.4,14.5,0.2765957446808511,0.9512886597938145,0.86,0
08.03.2023 01:00,127.1,108.8,7.123,104.9,5,38.6,12.0,69.7,4.6,12.2,0.2553191489361702,0.9493556701030929,0.93,0
08.03.2023 02:00,131.0,107.8,7.103000000000001,102.5,4,37.3,11.6,70.2,4.5,11.3,0.2553191489361702,0.9483247422680412,0.93,0
08.03.2023 03:00,149.5,107.4,6.995,103.3,5,38.4,11.5,69.3,4.5,11.1,0.2553191489361702,0.9474226804123712,0.93,0
08.03.2023 04:00,150.8,105.4,7.162000000000001,108.8,4,39.90000000000001,11.6,70.1,4.5,10.8,0.2553191489361702,0.9463917525773196,0.93,0
08.03.2023 05:00,132.2,109.9,7.112,111.1,4,39.6,13.5,74.0,4.5,11.9,0.2553191489361702,0.9454896907216496,0.93,0
08.03.2023 06:00,135.5,113.2,7.092000000000001,132.5,5,51.1,14.9,114.7,4.6,11.2,0.2765957446808511,0.9444587628865979,0.86,0
08.03.2023 07:00,187.4,139.8,7.021,125.9,4,97.0,18.8,135.8,12.2,14.0,0.2553191489361702,0.9444587628865979,0.93,0
08.03.2023 08:00,200.7,156.4,7.268,150.8,4,135.1,23.2,163.1,17.7,15.6,0.2553191489361702,0.9434278350515464,0.93,0
08.03.2023 09:00,201.9,184.4,7.077999999999999,168.8,3,149.5,26.6,183.8,22.3,16.6,0.2553191489361702,0.9434278350515464,0.93,0
08.03.2023 10:00,207.3,200.3,7.2,182.3,5,150.3,29.6,201.8,20.6,16.7,0.2765957446808511,0.9434278350515464,0.86,0
08.03.2023 11:00,210.4,218.6,6.875,180.7,4,152.6,33.6,189.2,28.3,15.0,0.2765957446808511,0.9425257731958763,0.86,0
08.03.2023 12:00,207.7,224.4,6.986,181.3,5,154.8,33.4,195.5,23.5,19.7,0.2765957446808511,0.9425257731958763,0.93,0
08.03.2023 13:00,230.9,203.3,7.077999999999999,186.6,4,157.7,30.6,196.2,19.1,17.0,0.2765957446808511,0.9425257731958763,0.93,0
08.03.2023 14:00,212.8,200.0,6.951,186.2,5,154.0,30.3,188.3,20.6,15.3,0.2978723404255319,0.9425257731958763,0.86,0
08.03.2023 15:00,210.4,201.0,7.106999999999999,184.1,5,148.0,28.5,187.7,24.0,14.6,0.2978723404255319,0.9425257731958763,0.86,0
08.03.2023 16:00,233.6,183.7,7.322,176.9,5,145.1,24.9,181.5,39.7,15.5,0.2765957446808511,0.9434278350515464,0.93,0
08.03.2023 17:00,223.8,163.9,7.744,164.0,4,132.6,22.1,171.3,35.4,20.8,0.2765957446808511,0.9434278350515464,0.86,0
08.03.2023 18:00,214.4,151.7,7.818,146.4,8,119.5,22.5,157.8,44.6,20.5,0.2765957446808511,0.9444587628865979,0.86,0
08.03.2023 19:00,175.5,139.1,7.667,130.1,5,110.8,20.1,135.2,51.2,26.6,0.2553191489361702,0.9454896907216496,0.86,0
08.03.2023 20:00,156.7,125.8,7.606,117.1,4,100.7,16.0,115.8,45.6,24.2,0.2553191489361702,0.9463917525773196,0.8,0
08.03.2023 21:00,158.3,124.6,7.585,114.1,5,86.7,19.3,96.3,21.6,21.8,0.23404255319148937,0.9472938144329897,0.8,0
08.03.2023 22:00,154.1,118.2,7.584,111.9,4,81.5,15.8,77.2,8.3,25.4,0.23404255319148937,0.9481958762886598,0.74,0
08.03.2023 23:00,132.9,115.3,7.759,101.2,5,43.3,12.7,72.0,4.8,16.4,0.23404255319148937,0.9492268041237113,0.74,0
09.03.2023 00:00,127.5,115.4,7.258,99.2,4,41.2,13.0,70.9,4.7,14.6,0.23404255319148937,0.9502577319587628,0.74,0
09.03.2023 01:00,128.2,111.3,7.279,99.2,4,40.60000000000001,13.4,68.5,4.8,12.3,0.23404255319148937,0.9502577319587628,0.74,0
09.03.2023 02:00,128.9,112.3,7.225,98.9,4,40.6,11.9,67.2,4.7,9.7,0.2127659574468085,0.951159793814433,0.74,0
09.03.2023 03:00,123.5,110.2,7.41,98.1,4,38.6,11.8,66.9,4.6,9.2,0.19148936170212766,0.9518041237113403,0.73,0
09.03.2023 04:00,124.0,108.6,7.208,103.0,4,40.3,12.1,68.0,4.7,9.2,0.19148936170212766,0.9528350515463917,0.73,0
09.03.2023 05:00,122.5,111.8,7.413,107.1,4,40.3,13.2,73.8,4.8,9.7,0.19148936170212766,0.9538659793814434,0.79,0
09.03.2023 06:00,135.7,115.4,7.212000000000001,124.7,4,54.2,14.3,105.5,4.7,11.0,0.19148936170212766,0.9547680412371133,0.73,0
09.03.2023 07:00,175.9,139.7,7.304,123.7,5,100.4,19.0,137.9,13.0,14.3,0.19148936170212766,0.9547680412371133,0.68,0
09.03.2023 08:00,194.9,162.3,7.482,143.4,4,139.3,26.3,160.5,15.9,15.1,0.19148936170212766,0.955798969072165,0.73,0
09.03.2023 09:00,221.6,190.1,7.268,170.7,4,158.9,28.2,165.1,15.6,14.2,0.19148936170212766,0.9577319587628866,0.68,0
09.03.2023 10:00,234.9,204.8,7.282999999999999,183.4,4,154.8,26.3,176.7,24.3,11.5,0.2127659574468085,0.9587628865979382,0.63,0
09.03.2023 11:00,226.1,204.7,7.228,179.5,5,154.7,27.1,169.0,18.3,12.8,0.2127659574468085,0.9596649484536083,0.68,0
09.03.2023 12:00,222.7,202.1,7.087,176.3,4,168.2,28.3,185.5,19.0,13.3,0.2127659574468085,0.9596649484536083,0.63,0
09.03.2023 13:00,201.5,198.7,7.291,177.0,5,164.5,28.5,175.0,17.7,11.3,0.23404255319148937,0.9606958762886598,0.58,0
09.03.2023 14:00,208.2,197.2,7.06,173.9,4,154.1,27.7,167.2,25.2,11.0,0.23404255319148937,0.9617268041237113,0.63,0
09.03.2023 15:00,209.2,191.7,7.098999999999999,170.6,5,151.8,23.5,167.6,21.5,14.6,0.23404255319148937,0.9617268041237113,0.58,0
09.03.2023 16:00,207.2,182.4,7.184,158.6,4,141.9,23.5,158.0,41.0,15.0,0.2553191489361702,0.9626288659793815,0.46,0
09.03.2023 17:00,196.2,164.1,7.56,153.6,7,129.8,20.5,150.3,43.0,20.8,0.23404255319148937,0.9626288659793815,0.54,0
09.03.2023 18:00,190.5,159.1,7.742,136.9,12,119.3,21.1,142.3,45.4,23.8,0.19148936170212766,0.9626288659793815,0.58,0
